filename,original_class,label,label_encoded,sample_rate,duration_sec,processed_path
Fire_1_10155.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10155.wav
Fire_1_10156.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10156.wav
Fire_1_10157.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10157.wav
Fire_1_10158.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10158.wav
Fire_1_10159.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10159.wav
Fire_1_10160.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10160.wav
Fire_1_10161.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10161.wav
Fire_1_10162.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10162.wav
Fire_1_10163.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10163.wav
Fire_1_10164.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10164.wav
Fire_1_10165.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10165.wav
Fire_1_10166.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10166.wav
Fire_1_10167.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10167.wav
Fire_1_10168.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10168.wav
Fire_1_10169.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10169.wav
Fire_1_10170.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10170.wav
Fire_1_10171.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10171.wav
Fire_1_10172.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10172.wav
Fire_1_10173.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10173.wav
Fire_1_10174.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10174.wav
Fire_1_10175.wav,Fire,threat,1,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\threat\Fire_1_10175.wav
Rain_2_10201.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10201.wav
Rain_2_10202.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10202.wav
Rain_2_10203.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10203.wav
Rain_2_10204.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10204.wav
Rain_2_10205.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10205.wav
Rain_2_10206.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10206.wav
Rain_2_10207.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10207.wav
Rain_2_10208.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10208.wav
Rain_2_10209.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10209.wav
Rain_2_10210.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10210.wav
Rain_2_10211.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10211.wav
Rain_2_10212.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10212.wav
Rain_2_10213.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10213.wav
Rain_2_10214.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10214.wav
Rain_2_10215.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10215.wav
Rain_2_10216.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10216.wav
Rain_2_10217.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10217.wav
Rain_2_10218.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10218.wav
Rain_2_10219.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10219.wav
Rain_2_10220.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10220.wav
Rain_2_10221.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10221.wav
Rain_2_10222.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10222.wav
Rain_2_10223.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10223.wav
Rain_2_10224.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10224.wav
Rain_2_10225.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10225.wav
Rain_2_10226.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10226.wav
Rain_2_10227.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10227.wav
Rain_2_10228.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10228.wav
Rain_2_10229.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10229.wav
Rain_2_10230.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10230.wav
Rain_2_10231.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10231.wav
Rain_2_10232.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10232.wav
Rain_2_10233.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10233.wav
Rain_2_10234.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10234.wav
Rain_2_10235.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10235.wav
Rain_2_10236.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10236.wav
Rain_2_10237.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10237.wav
Rain_2_10238.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10238.wav
Rain_2_10239.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10239.wav
Rain_2_10240.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10240.wav
Rain_2_10241.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10241.wav
Rain_2_10242.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10242.wav
Rain_2_10243.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10243.wav
Rain_2_102444.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10244.wav
Rain_2_10245.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10245.wav
Rain_2_10246.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10246.wav
Rain_2_10247.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10247.wav
Rain_2_10248.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10248.wav
Rain_2_10249.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10249.wav
Rain_2_10250.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10250.wav
Rain_2_10251.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10251.wav
Rain_2_10252.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10252.wav
Rain_2_10253.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10253.wav
Rain_2_10254.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10254.wav
Rain_2_10255.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10255.wav
Rain_2_10256.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10256.wav
Rain_2_10257.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10257.wav
Rain_2_10258.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10258.wav
Rain_2_10259.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10259.wav
Rain_2_10260.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10260.wav
Rain_2_10261.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10261.wav
Rain_2_10262.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10262.wav
Rain_2_10263.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10263.wav
Rain_2_10264.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10264.wav
Rain_2_10265.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10265.wav
Rain_2_10266.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10266.wav
Rain_2_10267.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10267.wav
Rain_2_10268.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10268.wav
Rain_2_10269.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10269.wav
Rain_2_10270.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10270.wav
Rain_2_10271.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10271.wav
Rain_2_10272.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10272.wav
Rain_2_10273.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10273.wav
Rain_2_10274.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10274.wav
Rain_2_10275.wav,Rain,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Rain_2_10275.wav
Thunderstorm_3_10301.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10301.wav
Thunderstorm_3_10302.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10302.wav
Thunderstorm_3_10303.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10303.wav
Thunderstorm_3_10304.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10304.wav
Thunderstorm_3_10305.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10305.wav
Thunderstorm_3_10306.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10306.wav
Thunderstorm_3_10307.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10307.wav
Thunderstorm_3_10308.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10308.wav
Thunderstorm_3_10309.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10309.wav
Thunderstorm_3_10310.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10310.wav
Thunderstorm_3_10311.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10311.wav
Thunderstorm_3_10312.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10312.wav
Thunderstorm_3_10313.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10313.wav
Thunderstorm_3_10314.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10314.wav
Thunderstorm_3_10315.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10315.wav
Thunderstorm_3_10316.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10316.wav
Thunderstorm_3_10317.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10317.wav
Thunderstorm_3_10318.wav,Thunderstorm,wildlife,0,44100,5.0,C:\Users\kanis\Downloads\IIMSTC\2nd Mini Project\data\processed\wildlife\Thunderstorm_3_10318.wav
